Table Names-1,Table Names,Linkedin URL,Other Contact ,Contact/ Admin Contact,Company Mail,Other Contact,Contact,Job CTC,Contact ,Career  Contact,S No,Company Name,Location,Source,Post URL,HR Mail,HR Contact,Company URL,Google-Contact,Job Role,Career Contact,Career Mail,Linkedin Contact,HR Name
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,57,Tillitopedia,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/paramjeet-gadhri-a87435a/,,,http://www.tillitopedia.com,,Python Developer,8.898e+09,hr@tillitopedia.com,,Paramjeet Gadhri
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,58,ExamRoom.AI®,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sowmiya-p-459aa120b/,,,https://examroom.ai,,Python Developer,877-848-3926,"support@examroom.ai , sales@examroom.ai",,Sowmiya P
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,59,Abnormal Security,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/pricemary/,,,http://www.abnormalsecurity.com,,Backend Engineer,,,,Mary Price
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,60,Knowl,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/ashvin-sharma-50920312/,sharma.ashvin@gmail.com,,https://knowl.io,,Backend Python Developer,,,,Ashvin Sharma
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,61,Kanmalai Technologies Pvt Ltd,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/dharani-ravikumar/,,,https://www.kanmalaitech.com/,,Java Developer,(224) 772 8364,,,Dharani Ravikumar
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,62,Insbytech Pvt. Ltd.,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/rashmi-jaiswal-3952a120b/,,,https://www.insbytech.com/,,Java Developer,9.5405e+09,sales@insbytech.com,,Rashmi Jaiswal
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,63,Naman Staffing,"Bengaluru, Karnataka,",linkedin,https://www.linkedin.com/in/sarita-chaudhary-128a28183/,,,http://www.namanstaffing.com,,Java Software Developer,0265 235 4788,,,Sarita Chaudhary
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,64,Vitrana,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/aanchal-kapoor-b0968317/,,,http://www.vitrana.com,,Java Developer,80 4111 9404,careers@vitrana.com,,Aanchal Kapoor
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,65,Motorola Solutions,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/duvvurikameshwar/,,,http://www.motorolasolutions.com,,Java Developer,000-800-9190337,ohr@motorolasolutions.com,,Kameshwar Rao Duvvuri
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,66,e6data,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/vinola-mercy-06317a194/,,,http://www.e6data.com,,Software Engineer - Java,"18556020333 , 353 61 460 146",support@e6.com,,Vinola Mercy
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,67,Angel and Genie,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/preeti-ang-a485b455/,,,http://www.angelandgenie.com,,Hiring for Java Developer,74066 22220,contact@angleandgenie.com,,Preeti ang
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,68,SmartGig Technologies Private Limited,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/prasanth-v-8306a4200/,,,http://smartgig.tech,,java developer,877 299 9711,info@www.smartgig.tech,,Prasanth V
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,69,Accolite Digital,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/prachiprakash05/,,,http://www.accolite.com,,Java Developer,80 6782 1234,careers@accolitedigital.com,,Prachi Prakash
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,70,Kapture CX,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/aishwaryak02/,,,https://www.kapture.cx/,,Java Developer,1800-212-797979,sales@kapturecrm.com,,Aishwarya Sub K
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,71,SKILLETY,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sahiti-varanasi-aa0b5b129/,,,http://www.skillety.com,,Software Engineer (Java),9.90015e+09,info@skillety.com,,Sahiti Varanasi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,72,Horizontal Talent,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sowmya-v-225a90194/,,,http://www.horizontaltalent.com,,Java Developer,612-392-7580,,,Sowmya V
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,73,Impact App,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/pawan-kumar-mishra-25404886/,,,https://www.impactapp.in,,Back End Developer,,,,Pawan Kumar Mishra
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,74,Lolly.com,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/kanika-sharma-66293a258/,,,https://www.lolly.com,,Python Developer,,careers@lolly.co,,Kanika Sharma
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,75,Alcon,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/divya-sri-7836b789/,,,http://www.alcon.com,,Full Stack Developer,(817) 293-0450,alcon.recruitment@alcon.com,,Divya Sri
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,76,MyCLNQ Health,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/farzans/,,,http://www.ssivixlab.com,,Back End Developer,"81893129 , 65 8189 3129",support@myclnq.co,,Farzan Siddiqui
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,77,SuprHR,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/nagaraj-b-194b2a222/,,,https://suprhr.in,,Back End Developer,,hi@superr.io,,Nagaraj B
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,78,Rivi,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/mayankai/,,,http://www.rivi.co,,Full Stack Engineer,,help@rivi.co,,Mayank Makkar
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,79,Brandintellé,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/basil-doss/,,,https://brandintelle.com/,,Full Stack Engineer,9820 164 688,brandintelle@mediawareonline.com,,Basil Doss
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,80,Volksskatt (OPC) Private Limited,Greater Bengaluru Area,linkedin,https://www.linkedin.com/in/surendra-palli-38b941255/,,,http://www.volksskatt.com,,Back End Developer,9.84969e+09,,,surendra palli
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,81,Alliance Recruitment Agency,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sairaj-nethikar-ba6b111b8/,,,http://www.alliancerecruitmentagency.com,,Backend Developer,8.98002e+09,jobs@alliancerecruitmentagency.com,,Sairaj Nethikar
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,82,Rusé,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/rima-parui-7736a395/,,,http://www.rusehome.com,,Backend Developer,9.31969e+09,,,Rima Parui
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,83,BharatX,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/mehuljindal18/,,,https://bharatx.tech,,Backend Developer,8.82627e+09,"Alliances jainam@bharatx.tech , contact@bharatx.tech",,Mehul Nath J
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,84,Verifone,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/nastya-liverant-%E2%98%86-i-m-hiring-%E2%98%86-b03640170/,,,https://goo.gl/SnpOIE,,Software Backend Engineer,022 4151 5500,NAPointOrders@Verifone.com,,Nastya Liverant
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,85,Vimerse InfoTech Inc,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sujata-bhaladhare/,,,http://www.vimerseit.com,,Python Developer,"9722142351 , 0141-4025480",info@vimerseit.com,,Sujata Bhaladhare
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,86,XFlow,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/bala-nathan-95b8181/,,,https://www.xflowpay.com,,Backend Engineer,20 3835 5241,"contact@xflowpay.com ,  support@xflowmarkets.com",,Bala Nathan
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,87,Tarams,Bengaluru East,linkedin,https://www.linkedin.com/in/gayathri-chakravarthy-a1239654/,,,https://www.tarams.com,,Python Developer,"1-650-353-3141 , 91-80-25505514","jobs@tarams.com , info@tarams.com",,Gayathri Chakravarthy
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,88,Justdial,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/priyanka-rajaram-467461214/,,,https://www.justdial.com,,Fullstack Developer,"8888888888 , 080-23531131",,,Priyanka Rajaram
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,89,Banyan Cloud,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/prachi-gujarathi-527a9132/,,,https://www.banyancloud.io,,Java Full Stack Developer,"(924) 733-3486 , (953) 540-6853",info@banyandata.com,,Prachi Gujarathi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,90,Netcore Cloud,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/aboli-seth-709369129/,aboliitankar222@gmail.com,7.38563e+09,https://netcorecloud.com,,Backend Engineer,085555 86293,hello@netcorecloud.com,,Aboli Seth
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,91,FWC Inc,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/muskan-bhatia-7522a5205/,,,http://www.fwc.co.in,,Full Stack Java Developer,088617 86566,hr@fwc.co.in,,MUSKAN BHATIA
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,92,Vidgyor,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/mahaboobkhanvidgyor/,"mailtokhan@gmail.com, mkhan@vidgyor.com",91 79813 97837,http://www.vidgyor.com,,Python Developer,098869 26820,contact@vidgyor.com,,Mahaboob Khan
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,93,Pericius Technologies,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/anju-sebastian-141380158/,,,http://www.pericius.com,,Python Developer,,"pericius.tech@gmail.com , info@pericius.com",,Anju Sebastian
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,94,EVRY India,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/amristha-jena-83069757/,,,http://www.evry.com/in,,Java / Python developer,080673 87000,DLEVRYINDIA@tietoevry.com,,Amristha Jena
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,95,dezerv.,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/garima-bhardwaj-b98646166/,gbhardwaj.17@stu.aud.ac.in,6.59801e+09,http://www.dezerv.in,,Backend Developer,022-48930368,service@dezerv.in,,Garima Bhardwaj
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,96,Vikgol,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/vanshika-agarwal-72a7931a9/,,,http://vikgol.com,,Python Developer,099405 26611,naveen@vikgol.com,,Vanshika Agarwal
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,97,MNR Solutions Pvt. Ltd.,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/vikas-kumar-0682ba91/,,,https://mnrsolutions.in/,,Java Back-end Developer,91 85273 91758,piyush.mittal@mnrsolutions.in,,Vikas Kumar
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,98,Techasoft Pvt Ltd,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/kathija-m-058228176/,,,https://www.techasoft.com/,,Python Developer,91 8884739988,info@techasoft.com,,Kathija M
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,99,Dabster,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/kusuma-ram-a76276209/,,,http://www.dabster.net,,Full Stack Developers,"1-302-351-4907 , 44-2033718300","narayanasamy.g@dabstersystems.com, info@dabster.net",,Kusuma Ram
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,100,RGBSI,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/ashok-suresh/,,,https://www.rgbsi.com,,Backend engineer,(248) 589-1135,rgbsiaccounts@rgbsi.co.in,,Ashok Suresh
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,101,ConcertAI,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/gribbin-joseph-48563153/,gribbin14@gmail.com,9.88402e+09,https://concertai.com/,,Full Stack Engineer,(610) 265-6344,,,Gribbin Joseph
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,102,Talent Zone Consultant,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/megha-arwed-4b3795203/,,,http://www.talentzoneconsultant.com,,Python Developer,"91-91-7892803570 , 08048004156",info@talentzoneconsultant.com,,Megha Arwed
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,103,Logic Information Systems,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/manjula-c-4425378a/,,,http://www.logicinfo.com,,Full stack developer - Java/J2EE/Javascript,044 6619 0000,prabhu.kumar@logicinfo.com,,Manjula C
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,104,Michael Page,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/asha-p-v-a7559b146/,,,http://www.page.com,,Full Stack Engineer,91 80 6826 6800,enquiries@michaelpage.co.in,,Asha P V
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,105,Milestone Inc,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/mou-senroy-64359ba7/,,,https://www.milestoneinternet.com/,,Python Developer,1-408-200-2211,info@milestoneinternet.com,,Mou SenRoy
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,106,KodeKloud,Bangalore Urban,linkedin,https://www.linkedin.com/in/poonam-r-90502483/,hr@kodekloud.com,,http://www.kodekloud.com,,Backend Developer,,support@kodekloud.com,,Poonam R
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,107,CornerTree,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/rithivarshini-sakthivel-491889214/,,,http://www.cornertreeconsulting.com,,Back End Developer,"91-9886718944 , 82968 53940",reachus@cornertreeconsulting.com,,Rithivarshini Sakthivel
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,108,Orange Health Labs,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/deekshithsherigara/,,,http://www.orangehealth.in,,Full Stack Engineer,9008 11 11 44,hello@orangehealth.in,,Deekshith Sherigara
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,109,Normalyze,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/ganeshramanr/,,,https://normalyze.ai,,Full-Stack Developer,,"support@normalyze.ai , info@normalyze.ai",,Ganesh Raman
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,110,ConverseNow.AI,Bangalore Urban,linkedin,https://www.linkedin.com/in/abhisheknigamendeavour/,,,http://www.conversenow.ai,,Back-End Developer,(737) 301-1234,info@conversenow.ai,,Abhishek Nigam
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,111,CDI Solutions,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sugandhi-shashikanth-b99022146/,,,http://www.cdisolutionsinc.com,,Python Developer,(925) 626-4828,vembushiv@gmail.com,,Sugandhi Shashikanth
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,112,Sedin Technologies,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/sanghamithra-reddy-0624ab32/,,,https://sedintechnologies.com/,,Full Stack Developer,91 44-455-012-95,finance@railsfactory.org,,Sanghamithra Reddy
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,113,Wolken Software,Bengaluru North,linkedin,https://www.linkedin.com/in/sanjay-gowda-b651a119a/,,,http://www.wolkensoftware.com,,JAVA / Backend Developer,080 - 4174 1019,info@wolkensoftware.com,,Sanjay Gowda
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,114,IBM,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/pavan-kelkar/,kelkarpavan@gmail.com,,http://www.ibm.com,,Application Developer: Java & Web Technologies,1800 425 3303,subhsrid@in.ibm.com,,Pavan Kelkar
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,115,Boeing,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/deepti-raj-658ba3187/,,,http://www.boeing.com,,Associate Software Programmer - Java Full Stack,1-888-970-7171,,,Deepti Raj
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,116,Infosys,Bangalore Urban,linkedin,https://www.linkedin.com/in/akshatha-m-587859171/,,,https://www.infosys.com,,Java Developer,8.02852e+09,"Infosys_launchpad@infosys.com , askus@infosys.com",,Akshatha M
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,117,Schrill Technologies Inc.,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/jashujas/,,,http://www.schrilltech.com,,Java Developer,(732) 447-7498,"info@schrilltech.com , info@schrilltech.com",,Jashwanth Jangam
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,118,"Forward Networks, Inc.","Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/prasad-kshirsagar-5b977313b/,,,http://www.forwardnetworks.com/,,"Software Engineer, Java - Apps team",(844) 393-6389,,,Prasad Kshirsagar
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,119,ProGrad,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/shyam-m-625a759a/,4144687@gmail.com,,https://prograd.org/enterprises/,,Full Stack Developer,9.73164e+09,vinothcumar@gmail.com,,Shyam M
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/MN,,,,,,,,,,120,Pure Storage,"Bengaluru, Karnataka",linkedin,https://www.linkedin.com/in/praisonxavier/,,,http://www.purestorage.com,,Full Stack Engineer,800-379-7873,info@purestorage.com,,Praison Xavier
